,Reputation,AccountId,has_website,account_age_days,AboutMe_Word_Count,AboutMe_Sentiment
37000,1,4380722,False,175,0,0.0
37001,101,439241,False,997,0,0.0
37002,1,11143094,False,0,0,0.0
37003,1,11143335,False,0,0,0.0
37004,111,3239195,False,144,0,0.0
37005,1,11144775,False,0,0,0.0
37006,1,5359176,False,2364,0,0.0
37007,41,11145018,True,0,0,0.0
37008,101,1566310,False,1260,0,0.0
37009,1,8665303,False,0,9,0.5
37010,1,11145468,False,0,0,0.0
37011,51,4509226,False,2,0,0.0
37012,1,1684460,False,38,0,0.0
37013,195,2168239,False,1974,10,0.0
37014,1,11146293,False,1,0,0.0
37015,101,8942971,False,55,0,0.0
37016,1,11146418,False,0,0,0.0
37017,1,11054088,False,0,0,0.0
37018,1,9853592,False,2226,0,0.0
37019,9,11147994,False,1,0,0.0
37020,1,11148004,False,0,0,0.0
37021,1,10399359,False,0,70,0.0
37022,1,10026398,False,0,0,0.0
37023,1,10918246,True,9,0,0.0
37024,1,11148803,False,0,0,0.0
37025,1,11148895,True,0,0,0.0
37026,101,3150862,False,2481,1,0.0
37027,1,11149566,False,0,0,0.0
37028,1,11149781,False,0,0,0.0
37029,101,30737,True,2107,0,0.0
37030,1,10964182,True,825,8,0.25
37031,1,11150508,False,0,0,0.0
37032,11,11150703,False,0,0,0.0
37033,141,1552547,False,1208,6,-0.3
37034,1,11150920,False,0,0,0.0
37035,123,5692428,False,1972,0,0.0
37036,1,11151325,False,0,0,0.0
37037,23,11151402,False,5,0,0.0
37038,51,11151574,False,0,0,0.0
37039,31,11151627,False,0,0,0.0
37040,181,107961,False,2361,0,0.0
37041,101,3783246,False,169,0,0.0
37042,101,1311318,False,2115,0,0.0
37043,1,11152008,False,0,0,0.0
37044,1,11152058,False,0,0,0.0
37045,1,3131185,False,330,0,0.0
37046,21,11152794,False,0,0,0.0
37047,1,10682397,False,258,0,0.0
37048,1,11153089,False,0,0,0.0
37049,101,1113607,False,1080,0,0.0
37050,101,31703,True,2246,2,0.2
37051,79,2657184,False,7,0,0.0
37052,29,11153660,False,0,0,0.0
37053,1,11153703,False,0,0,0.0
37054,1,7356647,False,0,0,0.0
37055,101,1724628,False,218,0,0.0
37056,1,11140874,False,0,0,0.0
37057,1,11154096,False,0,0,0.0
37058,1,11154171,False,8,0,0.0
37059,101,2102869,True,575,0,0.0
37060,1,11154436,False,0,0,0.0
37061,1,11154801,True,0,0,0.0
37062,1,7994093,False,2,0,0.0
37063,107,442769,True,959,1,0.0
37064,1,11155606,False,0,0,0.0
37065,1,11155371,False,797,0,0.0
37066,1,10403736,True,812,0,0.0
37067,101,8099627,False,965,0,0.0
37068,1,10473582,False,0,0,0.0
37069,1,2091214,True,196,0,0.0
37070,1,8435733,False,0,0,0.0
37071,1,11156610,False,0,0,0.0
37072,101,98490,True,1493,13,0.45
37073,133,7420873,True,1885,21,0.0
37074,1,11157029,False,0,0,0.0
37075,440,10570021,False,2458,12,0.05
37076,111,5510981,False,559,0,0.0
37077,101,1685058,False,0,0,0.0
37078,101,990461,False,1259,0,0.0
37079,1,11158811,False,0,0,0.0
37080,1,11159071,False,0,0,0.0
37081,373,1936497,False,365,0,0.0
37082,1,10210801,False,27,0,0.0
37083,1,7402103,False,282,0,0.0
37084,101,80073,True,2407,1,0.25
37085,1,11159919,False,0,0,0.0
37086,21,11159954,False,0,0,0.0
37087,143,2569165,False,797,11,-0.18055555555555558
37088,101,9599785,True,49,24,0.0
37089,101,4604804,True,0,41,0.0
37090,1,4017284,False,1,0,0.0
37091,101,146461,False,1521,0,0.0
37092,101,1881312,False,2466,0,0.0
37093,33,4455733,False,72,0,0.0
37094,101,10743218,False,559,0,0.0
37095,1,11161480,False,0,0,0.0
37096,1,7509349,False,462,0,0.0
37097,33,9688255,True,1257,0,0.0
37098,101,3983016,True,2424,0,0.0
37099,2306,451393,False,2475,2,0.0
37100,71,11162223,False,0,0,0.0
37101,101,4454634,False,1266,33,0.4
37102,1,11162438,False,0,0,0.0
37103,1,11162461,False,0,0,0.0
37104,1,11162467,False,0,0,0.0
37105,1,11141310,False,1,0,0.0
37106,191,164825,False,503,0,0.0
37107,101,2719011,False,755,111,0.23928571428571427
37108,1,11164253,False,0,0,0.0
37109,143,2918672,False,1574,0,0.0
37110,640,6332448,False,1418,12,0.5
37111,51,11165200,False,0,0,0.0
37112,101,459844,True,1275,36,-0.18888888888888888
37113,1,11165272,False,0,0,0.0
37114,101,5570775,True,711,13,0.016666666666666677
37115,1,11166528,False,0,0,0.0
37116,1,8905671,False,0,0,0.0
37117,1,9297208,False,344,0,0.0
37118,1,7464910,True,0,12,0.0
37119,7,11166902,False,0,0,0.0
37120,101,1348993,False,1024,15,0.0
37121,101,164117,True,0,95,0.0
37122,101,184478,True,1041,9,0.0
37123,121,1328989,False,2469,0,0.0
37124,101,2423246,False,197,8,0.5
37125,101,4277537,False,0,0,0.0
37126,11,11168917,False,0,0,0.0
37127,1,11168986,False,0,0,0.0
37128,151,10759044,False,232,0,0.0
37129,1,11169085,False,0,0,0.0
37130,61,11169452,False,0,0,0.0
37131,101,5749009,False,1581,0,0.0
37132,1,5622527,False,0,0,0.0
37133,101,349463,False,1289,39,0.4666666666666666
37134,173,5177129,False,2341,4,0.0
37135,101,11113125,False,749,0,0.0
37136,1,11169983,False,0,0,0.0
37137,31,11170008,False,4,0,0.0
37138,1,11170122,False,0,0,0.0
37139,1,11170221,False,0,0,0.0
37140,1,8050969,True,0,0,0.0
37141,11,11171045,False,0,0,0.0
37142,101,353679,True,643,3,0.0
37143,1,11171777,False,0,0,0.0
37144,101,141647,False,440,0,0.0
37145,101,23258,True,1628,0,0.0
37146,101,4225968,True,995,5,0.0
37147,111,1047340,False,60,0,0.0
37148,101,353199,True,0,28,0.5
37149,101,1630428,False,1364,0,0.0
37150,101,1089981,False,2330,0,0.0
37151,1,11173899,False,0,0,0.0
37152,1,11173898,False,0,0,0.0
37153,119,2544187,True,2462,0,0.0
37154,1,11174896,False,0,0,0.0
37155,1,11175396,False,0,0,0.0
37156,101,3366370,False,702,16,0.5
37157,1,10938346,False,810,10,0.0
37158,1,11175981,False,0,0,0.0
37159,101,6743126,False,2371,0,0.0
37160,1,11176363,False,0,0,0.0
37161,101,916216,False,1225,0,0.0
37162,1,11176453,False,21,0,0.0
37163,1,11177389,False,0,0,0.0
37164,1,11177460,False,0,0,0.0
37165,41,11177468,False,0,0,0.0
37166,1,11177498,False,0,0,0.0
37167,1,11177707,False,25,0,0.0
37168,1,11152761,False,832,6,0.0
37169,1,11177853,False,0,0,0.0
37170,101,7324762,False,570,27,0.25
37171,21,11178975,False,0,0,0.0
37172,101,2610189,False,427,3,0.0
37173,101,7306058,False,2476,319,0.075
37174,1,11180695,False,0,0,0.0
37175,101,10828257,False,1867,13,0.1
37176,101,956944,False,2406,0,0.0
37177,101,10040788,False,1367,70,0.29965277777777777
37178,1,11181061,False,0,0,0.0
37179,1,11181084,False,0,0,0.0
37180,1241,27349,True,2370,0,0.0
37181,3,11181439,False,1243,0,0.0
37182,1,10257390,False,489,0,0.0
37183,1,11182012,False,0,0,0.0
37184,1,11182725,False,0,0,0.0
37185,101,133473,True,638,7,0.7
37186,1,2254265,False,0,0,0.0
37187,1,2695501,False,419,0,0.0
37188,71,11183348,True,3,10,0.3
37189,113,1596994,True,1350,6,1.0
37190,101,15394,False,0,0,0.0
37191,1,11184004,False,0,0,0.0
37192,1,11184259,False,0,0,0.0
37193,21,11184443,False,0,0,0.0
37194,1,10986868,False,1191,0,0.0
37195,1,11184812,False,0,0,0.0
37196,101,2042979,True,2478,7,0.0
37197,1,11185062,True,2,0,0.0
37198,101,3497945,True,1,0,0.0
37199,1,11179988,False,0,0,0.0
37200,1,11185335,False,0,0,0.0
37201,1,11185499,False,0,0,0.0
37202,101,219512,True,1440,12,0.0
37203,1,11186206,False,0,0,0.0
37204,1,11186580,False,0,0,0.0
37205,1,11187217,False,0,0,0.0
37206,101,1894231,True,0,22,0.25
37207,101,5310965,False,2328,19,0.0
37208,1,11188123,False,0,0,0.0
37209,1,11188009,False,0,10,0.25
37210,101,1709992,True,0,18,-0.09999999999999999
37211,123,1494484,True,1289,80,0.012499999999999983
37212,101,1032627,True,1686,0,0.0
37213,101,5438059,False,1099,34,0.25
37214,121,5466427,False,462,0,0.0
37215,1,11184690,False,0,0,0.0
37216,144,3627520,True,1294,25,-0.375
37217,101,9523316,False,1210,0,0.0
37218,101,4534975,False,2450,0,0.0
37219,1,11190553,False,1,0,0.0
37220,1,7946911,False,1467,0,0.0
37221,75,2087644,False,1370,0,0.0
37222,1,11191826,False,0,0,0.0
37223,1,11191994,False,25,0,0.0
37224,1,11184918,False,0,0,0.0
37225,1,11192340,False,0,0,0.0
37226,1,11192393,False,0,0,0.0
37227,1,11192404,False,19,0,0.0
37228,1,5792640,False,0,0,0.0
37229,1,11126652,False,19,0,0.0
37230,13,11192886,False,0,0,0.0
37231,1,8346998,False,11,26,0.08333333333333333
37232,1,6953824,False,0,0,0.0
37233,1,11194050,False,0,0,0.0
37234,1,10079568,False,430,0,0.0
37235,1,11194149,False,0,0,0.0
37236,101,2591817,False,2452,0,0.0
37237,101,3844617,True,0,16,0.175
37238,1,11195699,False,0,0,0.0
37239,1,11195752,False,0,0,0.0
37240,101,2858480,False,157,61,0.25
37241,1,11196102,False,23,0,0.0
37242,1,11196366,False,0,0,0.0
37243,101,82542,False,2423,0,0.0
37244,1,7328627,False,305,6,0.0
37245,1,11186747,False,0,0,0.0
37246,41,11197570,False,1,0,0.0
37247,11,11197733,False,0,0,0.0
37248,101,42361,True,1150,26,0.28125
37249,640,5013862,False,2346,7,-0.15
37250,21,11198079,False,0,0,0.0
37251,101,11197840,False,264,0,0.0
37252,1,11198137,False,0,0,0.0
37253,163,263443,False,1054,0,0.0
37254,1,11198408,False,0,0,0.0
37255,1,11198328,True,677,29,-0.024999999999999994
37256,1,1867797,False,925,0,0.0
37257,101,43003,True,1804,22,0.0
37258,101,8550214,False,130,0,0.0
37259,1,11199624,False,0,0,0.0
37260,101,331388,False,1313,0,0.0
37261,1,11199835,False,0,0,0.0
37262,101,6372180,False,2382,1,0.0
37263,101,8282685,False,450,0,0.0
37264,1,11200048,False,1,0,0.0
37265,1,7496068,False,16,0,0.0
37266,101,4784786,True,2362,0,0.0
37267,1,9026372,False,288,0,0.0
37268,1,11200934,False,0,0,0.0
37269,1,11200938,False,0,0,0.0
37270,1,11201225,False,0,0,0.0
37271,1,11201399,False,20,0,0.0
37272,1,7872023,False,0,0,0.0
37273,1,399133,False,733,0,0.0
37274,1,9350801,False,0,0,0.0
37275,1,3307936,False,0,0,0.0
37276,101,2225853,False,0,0,0.0
37277,1,11201900,False,0,0,0.0
37278,1,11202405,False,0,0,0.0
37279,1,11202467,False,0,0,0.0
37280,1,11202516,False,0,0,0.0
37281,101,3237341,False,1722,14,0.0
37282,101,2036829,True,0,1,0.0
37283,101,4201280,False,0,0,0.0
37284,1,8595802,False,60,0,0.0
37285,1,11203337,False,0,0,0.0
37286,1,5859085,False,848,0,0.0
37287,101,1520205,True,2220,6,0.5
37288,101,4513780,False,928,0,0.0
37289,31,9397984,False,8,0,0.0
37290,101,924185,False,0,0,0.0
37291,29,11205438,False,0,0,0.0
37292,101,1921234,False,494,14,0.0
37293,1,11205884,False,0,0,0.0
37294,1,3347178,False,0,0,0.0
37295,1,11205910,False,1,0,0.0
37296,121,114692,True,2401,14,0.0
37297,51,3718331,False,461,0,0.0
37298,101,415148,True,0,0,0.0
37299,101,6683242,True,0,60,0.0
37300,1,11206405,False,0,0,0.0
37301,101,1944979,False,1631,3,0.0
37302,1,10738495,False,1798,0,0.0
37303,1,2060190,False,173,0,0.0
37304,101,955682,True,2442,0,0.0
37305,21,11207861,False,0,0,0.0
37306,101,203322,False,1606,8,0.0
37307,11,11208358,False,0,0,0.0
37308,1,11208425,False,0,0,0.0
37309,1,11208481,False,0,0,0.0
37310,1,11208604,False,0,0,0.0
37311,21,6523710,False,40,13,-0.1
37312,101,3744313,True,2458,18,0.16666666666666669
37313,101,10160267,False,87,53,0.27999999999999997
37314,13,11210290,False,1490,0,0.0
37315,1,11211428,False,2,0,0.0
37316,1,11211528,False,0,0,0.0
37317,1,11153189,False,0,0,0.0
37318,1,11212219,False,0,0,0.0
37319,101,2806277,False,0,18,0.0
37320,101,2913786,True,1571,0,0.0
37321,1,11155920,False,0,0,0.0
37322,1,11213776,False,0,0,0.0
37323,123,11213885,False,0,0,0.0
37324,11,11214052,False,0,0,0.0
37325,1,300525,False,0,0,0.0
37326,1,9741591,True,0,48,0.47500000000000003
37327,1,11214370,False,0,0,0.0
37328,101,2980258,False,2098,24,0.4375
37329,1,11214591,False,0,0,0.0
37330,101,37887,False,559,5,0.0
37331,11,11215395,False,1,0,0.0
37332,1,11215397,False,0,0,0.0
37333,326,6842604,False,1926,0,0.0
37334,113,5772882,False,1504,0,0.0
37335,202,1132145,True,1215,175,0.19696969696969696
37336,1,11160475,False,0,0,0.0
37337,101,6186335,True,864,0,0.0
37338,1,11216926,False,0,0,0.0
37339,1,11217070,False,0,0,0.0
37340,1749,9709316,False,2457,0,0.0
37341,101,9591474,False,1259,0,0.0
37342,1,11217522,False,0,0,0.0
37343,1,11217694,False,0,0,0.0
37344,101,4755169,False,77,0,0.0
37345,1,11218064,False,0,0,0.0
37346,1,10761942,False,6,0,0.0
37347,1,11219711,False,1,0,0.0
37348,1,11219837,False,0,0,0.0
37349,1,11219910,False,0,0,0.0
37350,1,11219929,False,0,0,0.0
37351,1,6996318,True,0,9,0.0
37352,101,7779686,False,0,15,0.4
37353,101,5976933,False,0,9,0.5
37354,1,11220682,False,0,0,0.0
37355,1,4118963,False,224,0,0.0
37356,101,9013511,False,1,0,0.0
37357,101,2812163,False,2433,9,0.0
37358,1,7714122,False,20,0,0.0
37359,1,3569689,False,188,0,0.0
37360,1,11223965,False,0,0,0.0
37361,121,1716934,False,12,0,0.0
37362,1,11224235,False,0,0,0.0
37363,101,9318314,False,48,0,0.0
37364,1,11224545,False,0,0,0.0
37365,1,11224638,False,0,0,0.0
37366,1,11225093,False,0,0,0.0
37367,1,11225195,False,0,0,0.0
37368,1,1527016,False,0,0,0.0
37369,163,1752892,False,1825,4,0.0
37370,1,11226032,False,0,0,0.0
37371,1,11226506,False,0,0,0.0
37372,1,11226523,False,0,0,0.0
37373,101,1861013,True,1624,21,0.5
37374,123,11219072,False,0,0,0.0
37375,1,7885301,False,0,0,0.0
37376,1,11227526,False,0,0,0.0
37377,1,11227660,False,18,0,0.0
37378,101,1388691,True,0,36,0.15
37379,117,2474501,False,2388,0,0.0
37380,101,1218770,True,1750,12,0.5
37381,1,11229793,False,0,0,0.0
37382,1,10650717,False,104,0,0.0
37383,1,11230405,False,1,0,0.0
37384,101,7446579,False,0,64,0.3527777777777778
37385,1,11095886,False,43,0,0.0
37386,101,2771534,True,1935,5,0.0
37387,101,4523766,False,6,0,0.0
37388,1,11231031,False,0,0,0.0
37389,1,2036664,True,257,268,0.106875
37390,1,11231268,False,0,0,0.0
37391,1,1663501,False,166,0,0.0
37392,11,11231771,False,0,0,0.0
37393,101,6081816,False,0,17,-0.0625
37394,101,2421632,False,192,40,0.0
37395,1,6683497,True,1189,12,0.0
37396,1,11234138,False,0,0,0.0
37397,101,1087081,False,0,13,0.0
37398,1,4080477,False,0,0,0.0
37399,33,11235645,False,11,0,0.0
37400,1,11168815,True,0,13,-0.05
37401,1,11236073,False,0,0,0.0
37402,1,3163350,False,1845,0,0.0
37403,1,11236282,False,0,0,0.0
37404,1,10080693,False,0,4,0.0
37405,1,11236483,False,0,0,0.0
37406,1,7663806,False,0,0,0.0
37407,29,11236780,False,0,0,0.0
37408,1,11237075,False,0,0,0.0
37409,235,11237301,False,430,0,0.0
37410,101,2516761,False,0,0,0.0
37411,21,11238478,False,0,0,0.0
37412,1,11238490,False,0,0,0.0
37413,1,10977656,False,0,0,0.0
37414,21,3999507,False,1,0,0.0
37415,1,4962976,False,69,0,0.0
37416,1,11240453,True,0,46,0.2
37417,101,81024,True,0,9,0.0
37418,61,2279611,False,2106,0,0.0
37419,1,417035,False,957,0,0.0
37420,1,11241697,False,0,0,0.0
37421,101,436914,False,0,0,0.0
37422,1,11243781,False,1025,0,0.0
37423,1,11243853,False,0,0,0.0
37424,1,11243941,False,0,0,0.0
37425,1,11243946,False,0,0,0.0
37426,103,4589458,True,2442,1,0.0
37427,1,11244953,False,143,0,0.0
37428,101,5110952,False,0,8,0.75
37429,1,11245443,False,0,0,0.0
37430,1,11245294,False,0,4,0.0
37431,101,3376628,False,0,0,0.0
37432,21,11246793,False,66,0,0.0
37433,1,11246826,False,0,0,0.0
37434,101,2332751,True,0,49,0.01948051948051948
37435,101,3132957,False,2019,3,0.0
37436,33,11247415,False,27,0,0.0
37437,1,10790209,False,0,0,0.0
37438,1,10985333,True,606,0,0.0
37439,11,11248770,False,0,0,0.0
37440,202,275826,True,730,0,0.0
37441,1,11249036,False,0,0,0.0
37442,202,11249050,False,2363,0,0.0
37443,1,8309820,False,0,0,0.0
37444,101,311826,False,1599,0,0.0
37445,151,2712262,False,1109,0,0.0
37446,101,28971,True,0,0,0.0
37447,1,11250700,False,0,0,0.0
37448,101,89187,False,595,9,0.25
37449,113,5335711,True,1462,0,0.0
37450,1,5672207,True,44,0,0.0
37451,1,4033807,False,0,0,0.0
37452,1,5381951,False,0,0,0.0
37453,1,11253000,False,0,0,0.0
37454,101,45699,False,730,0,0.0
37455,31,11253865,False,1,0,0.0
37456,101,1204553,True,1105,70,-0.20833333333333331
37457,1,6555879,False,0,0,0.0
37458,1,11255483,False,0,0,0.0
37459,101,2025301,True,189,0,0.0
37460,1,11255836,False,0,0,0.0
37461,1,11256074,False,0,0,0.0
37462,1,11256084,False,0,0,0.0
37463,101,2382158,True,294,12,0.0
37464,101,2132955,False,0,0,0.0
37465,101,495800,True,0,32,0.37500000000000006
37466,23,9346514,False,0,0,0.0
37467,1,7243999,False,448,0,0.0
37468,101,10184476,True,2115,3,0.0
37469,101,255346,True,2382,27,0.12222222222222223
37470,131,790703,False,1560,0,0.0
37471,1,1410648,True,1984,17,0.0
37472,1,11256822,False,15,0,0.0
37473,141,202835,True,2418,0,0.0
37474,1,11257799,False,0,0,0.0
37475,123,1281237,False,597,0,0.0
37476,101,1166599,False,1,5,0.0
37477,101,3986496,False,179,0,0.0
37478,1,5675847,False,0,0,0.0
37479,101,2105660,False,1636,6,0.0
37480,1,11259372,False,42,0,0.0
37481,1,11261108,False,1,0,0.0
37482,1,11261422,False,0,0,0.0
37483,5316,10091664,False,1505,0,0.0
37484,1,11183448,True,90,0,0.0
37485,1,11262147,False,0,0,0.0
37486,101,1617193,True,1541,0,0.0
37487,1,10764581,False,338,0,0.0
37488,11,11263330,False,0,0,0.0
37489,11,11263439,False,0,0,0.0
37490,101,2205522,False,1,0,0.0
37491,1,11263699,False,0,0,0.0
37492,189,11247600,False,0,0,0.0
37493,101,228047,False,0,31,0.0
37494,1,955069,True,0,0,0.0
37495,101,9977034,False,2302,30,0.3375
37496,469,3492730,True,841,4,0.0
37497,101,1888627,True,1843,0,0.0
37498,1,11264580,False,14,0,0.0
37499,101,11011245,False,468,22,-0.125
37500,1,11178544,False,0,0,0.0
37501,31,11265203,False,0,0,0.0
37502,1,11265287,False,40,0,0.0
37503,1,11265352,False,0,0,0.0
37504,101,513642,True,2401,15,0.0
37505,23,11266159,False,5,0,0.0
37506,101,3067084,False,223,0,0.0
37507,21,11105260,False,1726,0,0.0
37508,1,11265172,False,0,0,0.0
37509,1,3557539,False,0,0,0.0
37510,1,10968243,False,0,0,0.0
37511,1,11267910,False,0,0,0.0
37512,103,4538686,True,1869,13,0.0
37513,1,11268412,False,0,0,0.0
37514,1,11268456,False,0,0,0.0
37515,1,11269838,False,15,0,0.0
37516,101,288786,False,746,24,0.04999999999999999
37517,11,11270472,False,0,0,0.0
37518,101,7335450,True,383,119,-0.028846153846153848
37519,1699,11271009,False,61,0,0.0
37520,1,11271067,False,0,0,0.0
37521,41,11271128,False,1,0,0.0
37522,1,11271376,False,0,0,0.0
37523,1,10391787,False,1022,0,0.0
37524,101,3156377,False,2205,0,0.0
37525,1,11271612,False,0,0,0.0
37526,1,10888111,False,0,0,0.0
37527,205,1507753,False,1286,0,0.0
37528,101,1738251,False,2076,0,0.0
37529,1,11272580,False,0,0,0.0
37530,1,11272729,False,0,0,0.0
37531,101,2974431,False,2462,5,-0.3
37532,1,11262662,False,965,3,0.0
37533,33,4335213,False,36,0,0.0
37534,1,11273349,False,0,0,0.0
37535,11,6730923,True,1224,2,0.0
37536,101,6584803,False,313,0,0.0
37537,13,11274203,False,29,0,0.0
37538,1,11274307,False,0,0,0.0
37539,1,11271210,False,0,0,0.0
37540,1,5241247,True,17,92,0.21875
37541,101,1194766,False,2329,20,-0.4
37542,111,5992041,False,2390,119,0.14666666666666667
37543,111,1474734,True,1588,129,0.3768939393939394
37544,1,11275428,False,16,0,0.0
37545,101,95447,False,816,131,0.07954545454545454
37546,101,8809253,False,888,3,0.5
37547,101,4680752,False,2411,0,0.0
37548,1,5967800,False,0,30,0.3333333333333333
37549,1,2707195,True,0,0,0.0
37550,101,5588834,True,0,72,0.26666666666666666
37551,101,3213056,True,138,0,0.0
37552,101,1807234,False,258,6,0.0
37553,101,5863562,False,2348,160,0.22892857142857143
37554,1,133919,True,930,37,0.15277777777777776
37555,101,9850721,False,1332,16,0.25
37556,249,6507041,False,2279,9,0.0
37557,101,1796213,False,1175,7,0.0
37558,1,9177397,True,796,51,0.35555555555555557
37559,103,6004349,False,962,0,0.0
37560,1,11277265,False,3,0,0.0
37561,1,11277282,False,0,0,0.0
37562,1,11277289,False,0,0,0.0
37563,1,11277381,False,0,0,0.0
37564,1,7688509,False,0,0,0.0
37565,1,11277675,False,0,0,0.0
37566,1,10655333,False,10,0,0.0
37567,101,2121733,True,0,3,0.1
37568,1,11278038,False,0,0,0.0
37569,101,3531316,False,742,24,0.0
37570,101,1543466,True,2295,0,0.0
37571,101,8770670,False,2082,0,0.0
37572,21,11278684,False,11,0,0.0
37573,1,11278829,False,0,0,0.0
37574,101,7986597,False,171,0,0.0
37575,1,11279014,False,0,0,0.0
37576,101,4405650,False,5,0,0.0
37577,1,10327720,False,0,0,0.0
37578,1,151801,True,1048,0,0.0
37579,101,4872274,True,1453,8,0.0
37580,123,11279720,False,9,0,0.0
37581,51,11279885,False,0,0,0.0
37582,101,9682231,False,82,17,0.0
37583,103,3548789,False,1840,0,0.0
37584,101,5109620,False,2329,4,0.0
37585,1,10167667,False,40,0,0.0
37586,101,4642264,False,888,0,0.0
37587,1,2900705,False,380,0,0.0
37588,1,11280531,False,0,0,0.0
37589,13,348131,False,2154,0,0.0
37590,101,4633757,False,450,0,0.0
37591,1,10797626,True,0,26,0.2333333333333333
37592,143,8662642,False,1566,0,0.0
37593,101,326831,False,1251,0,0.0
37594,1,11281312,False,2,0,0.0
37595,131,432843,True,1681,22,0.23500000000000001
37596,1,11251899,False,9,0,0.0
37597,101,4303232,True,2219,0,0.0
37598,1,11282105,False,2312,0,0.0
37599,1,11282151,False,281,0,0.0
37600,1,11282347,False,0,0,0.0
37601,1,11283038,False,0,0,0.0
37602,101,297461,True,2390,274,0.2441964285714286
37603,123,165261,False,1790,0,0.0
37604,1,11277948,False,0,0,0.0
37605,1,11281507,False,0,48,0.1013888888888889
37606,111,1413181,False,1346,0,0.0
37607,1,11283850,False,0,0,0.0
37608,123,8209373,False,1123,0,0.0
37609,21,11285350,False,0,0,0.0
37610,101,3408937,False,2416,3,0.0
37611,101,58219,False,2433,0,0.0
37612,1,11285979,False,0,0,0.0
37613,101,1670754,False,0,0,0.0
37614,1,10130905,False,0,0,0.0
37615,1,11286450,False,0,0,0.0
37616,1,10519967,False,0,0,0.0
37617,1,11287203,False,0,0,0.0
37618,1,11287322,False,0,0,0.0
37619,101,10927617,False,0,0,0.0
37620,1,7116601,False,0,0,0.0
37621,149,3849876,False,1226,7,0.0
37622,1,11288171,False,0,0,0.0
37623,101,5073928,False,2298,0,0.0
37624,101,325855,True,1692,3,0.0
37625,1,11289495,False,1,0,0.0
37626,151,3109462,True,1006,0,0.0
37627,1,11264591,False,38,0,0.0
37628,1,11290708,False,0,0,0.0
37629,1,11290938,False,7,0,0.0
37630,1,11291287,False,0,0,0.0
37631,1,11291346,False,0,0,0.0
37632,293,3527123,True,827,0,0.0
37633,103,534,True,380,4,0.0
37634,1,11291523,False,0,0,0.0
37635,1,11291553,False,3,0,0.0
37636,1,8978004,True,0,31,0.24285714285714288
37637,1,11291856,False,6,0,0.0
37638,1,11292086,False,0,0,0.0
37639,1,11292091,False,0,0,0.0
37640,101,4116488,False,1521,0,0.0
37641,1,11292763,False,0,0,0.0
37642,101,1872335,False,195,24,-0.5
37643,101,6186,True,1336,3,0.0
37644,232,2817716,False,1872,0,0.0
37645,21,11296128,False,0,0,0.0
37646,101,7388826,True,755,2,0.0
37647,169,3871903,False,2294,0,0.0
37648,1,8124598,False,387,0,0.0
37649,101,1730108,False,7,0,0.0
37650,101,1000551,False,2390,0,0.0
37651,1,11286594,False,0,0,0.0
37652,1,11296968,False,256,0,0.0
37653,101,2002424,True,0,7,0.4
37654,1,2228058,False,842,0,0.0
37655,101,6576233,False,7,0,0.0
37656,101,3087491,True,2005,5,0.0
37657,101,4562322,False,203,0,0.0
37658,1,8131245,False,0,0,0.0
37659,1,7985828,True,15,6,0.2027777777777778
37660,101,2716284,False,981,9,-0.05
37661,1,11264014,False,65,0,0.0
37662,53,186031,False,188,0,0.0
37663,101,5149250,False,2044,0,0.0
37664,1,11300141,False,0,0,0.0
37665,1,11300380,False,0,0,0.0
37666,101,4780534,False,1697,0,0.0
37667,1,11300721,False,0,0,0.0
37668,1,1509045,False,0,0,0.0
37669,103,3260426,False,1269,0,0.0
37670,1,11301382,False,0,0,0.0
37671,101,244533,False,653,0,0.0
37672,101,1930480,False,542,2,0.0
37673,1,11302526,False,139,0,0.0
37674,101,9706671,False,420,0,0.0
37675,1,11302916,False,0,0,0.0
37676,180,2542397,True,1442,0,0.0
37677,1,11245121,False,0,0,0.0
37678,101,543367,True,380,15,0.0
37679,1,11305160,False,0,0,0.0
37680,113,5802644,False,1359,0,0.0
37681,1,11305257,False,0,0,0.0
37682,1,10399956,False,2,0,0.0
37683,101,1855064,False,385,2,0.0
37684,101,386077,True,10,6,0.0
37685,1,5464830,False,0,0,0.0
37686,117,3142717,False,407,8,0.0
37687,101,520033,False,0,104,0.06746031746031747
37688,101,11305588,False,0,9,0.0
37689,43,8735787,False,629,0,0.0
37690,1,11307402,False,0,0,0.0
37691,1,11306790,False,172,0,0.0
37692,101,6272551,False,937,6,0.0
37693,111,1484515,False,1809,2,0.0
37694,119,3991726,False,1169,0,0.0
37695,1,11307780,False,0,0,0.0
37696,101,5958985,False,2117,7,0.0
37697,1,11308280,False,0,0,0.0
37698,101,10913684,False,36,7,-0.125
37699,101,352559,True,583,23,-0.16666666666666666
37700,1,11308847,False,0,0,0.0
37701,1,11308862,False,0,0,0.0
37702,1,11308970,False,0,0,0.0
37703,1,10218939,False,1164,0,0.0
37704,1,11309578,False,0,0,0.0
37705,1,11310291,False,0,0,0.0
37706,1,11311126,False,0,0,0.0
37707,1,5522199,False,197,0,0.0
37708,101,39992,False,0,1,0.0
37709,101,1520944,False,1810,0,0.0
37710,1,11311970,False,0,0,0.0
37711,1,5553761,False,0,0,0.0
37712,101,2135863,False,739,1,0.0
37713,101,4624250,True,1115,1,0.0
37714,1,10934805,False,421,25,0.0
37715,31,11313494,False,21,0,0.0
37716,21,11313616,False,11,0,0.0
37717,101,2090756,False,415,0,0.0
